host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,cluster
f,strict_14_with_grace_period,f,67,Downtown/Civic Center,37.78719,-122.41018999999999,Hotel,Private room,4,1,0,2,Real Bed,1,30,98.0,10.0,10.0,9.0,10.0,10.0,10.0,199.0,1
t,flexible,f,2,Western Addition,3.77841,-122.44604,House,Private room,4,1,2,4,Real Bed,30,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,299.0,1
f,strict_14_with_grace_period,t,5,Mission,37.764759999999995,-122.42156999999999,Apartment,Entire home/apt,4,1,1,1,Real Bed,1,38,96.0,10.0,10.0,10.0,10.0,9.0,9.0,199.0,1
f,flexible,f,3,Bernal Heights,37.74539,-122.41725,House,Entire home/apt,9,2,3,4,Real Bed,2,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,250.0,1
t,moderate,f,852,South of Market,37.78298,-122.39046,Condominium,Entire home/apt,2,1,1,1,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,172.0,1
f,strict_14_with_grace_period,f,67,Downtown/Civic Center,37.78753,-122.41147,Hotel,Private room,4,1,0,2,Real Bed,1,21,99.0,10.0,10.0,9.0,10.0,10.0,10.0,199.0,1
f,strict_14_with_grace_period,f,67,Downtown/Civic Center,37.787290000000006,-122.40943,Hotel,Private room,4,1,0,2,Real Bed,1,12,97.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0,1
f,strict_14_with_grace_period,f,67,Downtown/Civic Center,37.77939,-122.42341,Hotel,Private room,4,1,1,2,Real Bed,1,10,100.0,10.0,10.0,10.0,10.0,10.0,9.0,179.0,1
t,moderate,f,1,Bernal Heights,37.74516,-122.40652,Guest suite,Entire home/apt,2,1,1,1,Real Bed,2,47,100.0,10.0,10.0,10.0,10.0,9.0,10.0,195.0,1
f,strict_14_with_grace_period,f,67,Downtown/Civic Center,37.78731,-122.40988,Hotel,Private room,4,1,0,2,Real Bed,1,23,96.0,10.0,10.0,9.0,9.0,10.0,9.0,199.0,1
f,strict_14_with_grace_period,f,67,Downtown/Civic Center,37.77937,-122.42116000000001,Hotel,Private room,4,1,1,1,Real Bed,1,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,169.0,1
t,moderate,t,2,Mission,3.77674,-122.42245,Condominium,Private room,2,1,1,1,Real Bed,2,57,99.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,1
f,strict_14_with_grace_period,t,2,Bayview,37.72913,-122.38385,Guest suite,Entire home/apt,4,1,0,2,Real Bed,2,39,85.0,9.0,8.0,10.0,10.0,8.0,9.0,110.0,0
f,strict_14_with_grace_period,f,67,Downtown/Civic Center,37.78873,-122.40998,Hotel,Private room,4,1,0,2,Real Bed,1,15,97.0,10.0,10.0,10.0,10.0,10.0,9.0,177.0,1
f,strict_14_with_grace_period,f,1,Outer Sunset,37.75509,-122.50663999999999,Cottage,Entire home/apt,6,1,3,4,Real Bed,5,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,1
t,moderate,f,1,Outer Sunset,37.764359999999996,-122.49568000000001,House,Entire home/apt,6,1,3,5,Real Bed,3,7,100.0,10.0,10.0,10.0,10.0,9.0,9.0,399.0,1
f,strict_14_with_grace_period,t,1199,South of Market,37.77445,-122.39222,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,177.0,1
f,strict_14_with_grace_period,t,1199,South of Market,37.77362,-122.39631000000001,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
f,moderate,t,1,Glen Park,3.7737300000000005,-122.42608999999999,Condominium,Entire home/apt,2,1,1,1,Real Bed,2,12,90.0,9.0,9.0,9.0,10.0,9.0,8.0,205.0,0
f,moderate,f,1,Castro/Upper Market,37.763059999999996,-122.42653999999999,Apartment,Entire home/apt,2,1,0,1,Real Bed,2,19,95.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0,1
f,flexible,t,1,Mission,37.75432,-122.42263999999999,Apartment,Entire home/apt,3,1,2,2,Real Bed,2,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0,1
t,flexible,t,6,Lakeshore,37.73359,-122.47413999999999,House,Private room,2,1,1,1,Real Bed,1,22,97.0,10.0,10.0,10.0,9.0,9.0,9.0,175.0,1
t,strict_14_with_grace_period,f,1,Haight Ashbury,37.76833,-122.44788,Apartment,Entire home/apt,6,1,3,3,Real Bed,5,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,595.0,1
t,strict_14_with_grace_period,t,1,Russian Hill,3.77984,-122.42075,Apartment,Entire home/apt,4,1,1,1,Real Bed,1,50,99.0,10.0,10.0,10.0,10.0,10.0,10.0,230.0,1
f,strict_14_with_grace_period,f,1,Bernal Heights,37.73808,-122.41965,House,Entire home/apt,1,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0,1
t,moderate,t,6,Lakeshore,37.73352,-122.47545,House,Private room,4,1,1,3,Real Bed,1,25,98.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0,1
f,strict_14_with_grace_period,f,5,Bayview,3.77279,-122.38318000000001,Townhouse,Private room,2,1,1,1,Real Bed,1,12,98.0,10.0,10.0,10.0,10.0,9.0,10.0,69.0,1
t,moderate,f,2,South of Market,37.77667,-122.41568999999998,Apartment,Private room,1,1,1,1,Real Bed,2,19,96.0,10.0,10.0,9.0,10.0,10.0,9.0,123.0,1
f,strict_14_with_grace_period,f,67,Downtown/Civic Center,37.788270000000004,-122.41117,Hotel,Private room,4,1,0,2,Real Bed,1,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0,1
f,moderate,f,2,West of Twin Peaks,37.726820000000004,-122.46167,Guest suite,Entire home/apt,2,1,1,1,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,65.0,1
t,moderate,f,1,Mission,37.74855,-122.42141000000001,Apartment,Entire home/apt,4,2,2,2,Real Bed,2,19,98.0,10.0,10.0,10.0,10.0,10.0,9.0,275.0,1
t,strict_14_with_grace_period,f,1,Outer Sunset,37.761379999999996,-122.50516999999999,Guest suite,Entire home/apt,4,1,1,1,Real Bed,2,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,1
f,strict_14_with_grace_period,f,1,Haight Ashbury,37.771770000000004,-122.43898,Condominium,Entire home/apt,2,1,1,1,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,1
t,strict_14_with_grace_period,t,2,Western Addition,37.78549,-122.44595,Bed and breakfast,Private room,2,1,1,1,Real Bed,1,10,96.0,10.0,10.0,10.0,10.0,10.0,9.0,899.0,1
t,strict_14_with_grace_period,t,2,Western Addition,37.78687,-122.44673999999999,Bed and breakfast,Private room,2,1,1,1,Real Bed,1,8,100.0,10.0,10.0,10.0,10.0,9.0,9.0,899.0,1
f,flexible,t,23,Haight Ashbury,37.76365,-122.45232,Apartment,Entire home/apt,3,1,1,2,Real Bed,30,1,100.0,8.0,10.0,10.0,10.0,10.0,10.0,127.0,1
f,flexible,t,23,Inner Sunset,37.76255,-122.45371999999999,Apartment,Entire home/apt,3,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0,1
f,strict_14_with_grace_period,t,14,Parkside,37.744170000000004,-122.49163999999999,House,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,62.0,1
f,strict_14_with_grace_period,t,14,Parkside,37.74317,-122.47388000000001,Apartment,Private room,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,59.0,1
f,flexible,t,1,Glen Park,37.735009999999996,-122.43008,House,Entire home/apt,7,3,4,4,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0,1
t,strict_14_with_grace_period,f,2,Western Addition,37.77688,-122.43796,Condominium,Entire home/apt,5,2,3,3,Real Bed,3,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,480.0,1
t,strict_14_with_grace_period,f,3,Marina,37.80658,-122.43648999999999,House,Entire home/apt,12,3,5,7,Real Bed,2,3,100.0,10.0,10.0,9.0,10.0,10.0,9.0,1600.0,1
f,flexible,t,106,Nob Hill,37.789809999999996,-122.41185,Hotel,Private room,6,2,2,3,Real Bed,2,4,100.0,10.0,10.0,9.0,10.0,10.0,9.0,600.0,1
f,flexible,t,1,Bernal Heights,37.74777,-122.40978,Apartment,Private room,2,1,1,1,Real Bed,4,34,93.0,10.0,9.0,10.0,10.0,10.0,10.0,80.0,1
f,strict_14_with_grace_period,f,67,Downtown/Civic Center,37.78897,-122.40955,Hotel,Private room,4,1,0,2,Real Bed,1,17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,1
f,strict_14_with_grace_period,f,87,Downtown/Civic Center,37.78603,-122.41516000000001,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0,1
f,strict_14_with_grace_period,f,1,Outer Mission,37.72907,-122.44318,House,Entire home/apt,1,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,1
f,moderate,t,31,Potrero Hill,37.759209999999996,-122.40213,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0,1
f,flexible,f,2,Haight Ashbury,37.77353,-122.44836000000001,Apartment,Private room,2,1,1,1,Real Bed,2,8,95.0,10.0,9.0,10.0,10.0,10.0,10.0,140.0,1
t,moderate,t,5,Lakeshore,37.73336,-122.49193000000001,House,Private room,5,3,3,3,Real Bed,1,12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,265.0,1
f,moderate,f,1,Downtown/Civic Center,37.78675,-122.40749,Boutique hotel,Private room,2,1,0,1,Real Bed,2,1,60.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,1
t,moderate,t,4,South of Market,37.772259999999996,-122.40421,Apartment,Entire home/apt,3,1,1,1,Real Bed,1,29,99.0,10.0,10.0,10.0,10.0,10.0,9.0,225.0,1
t,moderate,f,1,Mission,37.75802,-122.40446000000001,Condominium,Entire home/apt,6,2,3,4,Real Bed,1,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,599.0,1
f,strict_14_with_grace_period,f,5,Bayview,37.72922,-122.38427,Townhouse,Private room,1,1,1,1,Real Bed,1,36,98.0,10.0,10.0,10.0,10.0,9.0,10.0,49.0,1
f,strict_14_with_grace_period,f,5,Bayview,37.72976,-122.38353000000001,Townhouse,Entire home/apt,6,3,3,3,Real Bed,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,269.0,1
f,flexible,t,1,Downtown/Civic Center,37.77662,-122.41796000000001,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,7,100.0,10.0,9.0,10.0,10.0,9.0,9.0,350.0,1
f,strict_14_with_grace_period,f,67,Downtown/Civic Center,37.77981,-122.42161000000002,Boutique hotel,Private room,4,1,1,2,Real Bed,1,17,96.0,9.0,10.0,9.0,10.0,10.0,9.0,171.0,1
f,strict_14_with_grace_period,t,1199,South of Market,3.77736,-122.39193,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,177.0,1
f,strict_14_with_grace_period,t,1199,South of Market,3.77731,-122.39665,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
f,strict_14_with_grace_period,t,1199,South of Market,37.773559999999996,-122.39587,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
t,strict_14_with_grace_period,t,1,Outer Mission,37.72337,-122.44181999999999,House,Entire home/apt,6,1,2,3,Real Bed,2,16,96.0,10.0,10.0,10.0,10.0,9.0,9.0,289.0,1
t,strict_14_with_grace_period,f,1,Outer Sunset,37.75188,-122.50626000000001,Loft,Entire home/apt,2,1,1,1,Real Bed,2,31,99.0,10.0,10.0,10.0,10.0,10.0,10.0,105.0,1
t,moderate,t,1,Bayview,37.73302,-122.39401000000001,House,Entire home/apt,2,1,0,1,Real Bed,4,19,100.0,10.0,10.0,10.0,10.0,9.0,10.0,115.0,1
f,strict_14_with_grace_period,f,1,North Beach,37.80447,-122.41108999999999,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,96.0,1
t,moderate,t,1,Noe Valley,3.77429,-122.42895,House,Entire home/apt,6,3,4,4,Real Bed,2,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,1
f,moderate,t,1,Mission,37.75513,-122.40671999999999,Condominium,Entire home/apt,3,1,1,1,Real Bed,4,18,93.0,10.0,9.0,10.0,10.0,10.0,9.0,120.0,1
f,strict_14_with_grace_period,t,87,Mission,37.76585,-122.41712,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,1,80.0,10.0,8.0,10.0,10.0,10.0,8.0,85.0,0
f,strict_14_with_grace_period,f,87,Downtown/Civic Center,37.78422,-122.41141999999999,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,78.0,1
f,moderate,f,1,Excelsior,37.72501,-122.42515,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,200.0,1
t,moderate,f,852,Haight Ashbury,37.765809999999995,-122.44827,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,172.0,1
t,moderate,f,852,Haight Ashbury,37.76573,-122.44805,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,159.0,1
f,flexible,f,6,Outer Mission,37.71348,-122.45052,House,Private room,1,1,1,1,Real Bed,30,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0,1
f,moderate,f,1,Inner Richmond,37.77496,-122.45336,House,Private room,2,1,1,1,Real Bed,3,6,93.0,10.0,9.0,10.0,10.0,10.0,9.0,130.0,1
f,strict_14_with_grace_period,f,11,Bernal Heights,37.73364,-122.43118,House,Entire home/apt,6,1,3,3,Real Bed,30,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,215.0,1
f,flexible,f,11,Pacific Heights,37.79678,-122.42511,Serviced apartment,Entire home/apt,2,1,0,1,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,155.0,1
f,flexible,f,11,Russian Hill,37.79896,-122.41553,Serviced apartment,Entire home/apt,2,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,147.0,1
f,flexible,f,11,Russian Hill,37.80046,-122.41506000000001,Apartment,Entire home/apt,1,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,146.0,1
t,moderate,f,852,Castro/Upper Market,37.76186,-122.44112,Apartment,Entire home/apt,6,2,2,2,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,1
f,strict_14_with_grace_period,f,87,Downtown/Civic Center,37.78374,-122.41183000000001,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,2,70.0,10.0,9.0,8.0,8.0,7.0,8.0,79.0,0
t,strict_14_with_grace_period,f,1,Western Addition,37.772859999999994,-122.42407,House,Entire home/apt,8,3,4,4,Real Bed,3,18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,500.0,1
t,strict_14_with_grace_period,f,3,Western Addition,37.778059999999996,-122.43721000000001,Condominium,Entire home/apt,4,2,2,2,Real Bed,2,17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0,1
t,moderate,t,2,Ocean View,37.708459999999995,-122.46157,House,Entire home/apt,5,1,2,3,Real Bed,1,83,99.0,10.0,10.0,10.0,10.0,9.0,10.0,179.0,1
f,strict_14_with_grace_period,f,1,Pacific Heights,37.79327,-122.43513,Condominium,Entire home/apt,7,2,4,4,Real Bed,2,8,98.0,10.0,10.0,9.0,10.0,10.0,9.0,650.0,1
f,moderate,f,1,Pacific Heights,37.79687,-122.42476,Apartment,Entire home/apt,2,1,1,1,Real Bed,4,16,91.0,10.0,9.0,10.0,10.0,10.0,9.0,199.0,1
f,strict_14_with_grace_period,f,3,Mission,37.75806,-122.41591000000001,Other,Private room,2,1,1,1,Real Bed,2,7,89.0,10.0,9.0,10.0,10.0,10.0,8.0,275.0,1
f,strict_14_with_grace_period,f,3,Mission,37.75851,-122.41533999999999,Other,Private room,2,1,1,1,Real Bed,2,5,84.0,8.0,10.0,9.0,7.0,10.0,9.0,275.0,0
f,moderate,f,1,Castro/Upper Market,37.76719,-122.43743,House,Entire home/apt,4,1,0,2,Real Bed,2,7,94.0,10.0,10.0,10.0,9.0,9.0,9.0,300.0,1
t,moderate,t,2,Visitacion Valley,37.72087,-122.40231000000001,Guest suite,Entire home/apt,2,1,0,1,Real Bed,1,43,98.0,10.0,10.0,10.0,10.0,9.0,10.0,98.0,1
f,strict_14_with_grace_period,t,1,Western Addition,37.784009999999995,-122.44576,Apartment,Entire home/apt,4,2,2,2,Real Bed,30,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0,1
f,strict_14_with_grace_period,t,1,Inner Richmond,37.77534,-122.47192,Guest suite,Entire home/apt,2,1,1,1,Real Bed,3,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,249.0,1
f,flexible,t,1,Bernal Heights,37.74309,-122.41524,House,Private room,3,1,1,1,Real Bed,1,32,91.0,10.0,9.0,10.0,10.0,9.0,9.0,70.0,1
f,strict_14_with_grace_period,t,2,Glen Park,37.74183,-122.43026,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
t,strict_14_with_grace_period,f,3,Inner Sunset,37.76522,-122.45357,Condominium,Private room,2,1,1,1,Real Bed,30,24,99.0,10.0,10.0,10.0,10.0,10.0,10.0,109.0,1
f,moderate,t,2,Mission,37.75623,-122.41221999999999,Guest suite,Private room,3,1,0,1,Real Bed,3,20,95.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,1
f,flexible,t,23,Haight Ashbury,37.76768,-122.44603000000001,Apartment,Entire home/apt,3,1,0,2,Real Bed,30,3,100.0,9.0,10.0,10.0,9.0,10.0,10.0,90.0,1
t,strict_14_with_grace_period,f,1,Bernal Heights,37.744409999999995,-122.41298,House,Private room,2,1,1,1,Real Bed,2,30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,1
f,moderate,f,483,South of Market,37.773590000000006,-122.39152,Apartment,Entire home/apt,3,1,1,2,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,189.0,1
f,flexible,f,1,Ocean View,37.71666,-122.46505,House,Shared room,3,1,1,3,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,1
t,moderate,f,1,Outer Mission,37.730340000000005,-122.43148000000001,Guest suite,Entire home/apt,5,1,2,3,Real Bed,2,29,97.0,10.0,10.0,10.0,10.0,10.0,9.0,159.0,1
f,flexible,t,1,Castro/Upper Market,37.762609999999995,-122.42742,Apartment,Entire home/apt,3,1,2,2,Real Bed,32,1,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
t,strict_14_with_grace_period,t,2,Mission,37.76869,-122.42291999999999,Condominium,Entire home/apt,2,1,1,1,Real Bed,1,7,97.0,10.0,10.0,10.0,10.0,9.0,8.0,200.0,1
f,strict_14_with_grace_period,t,1199,Western Addition,3.77845,-122.43648,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
f,strict_14_with_grace_period,t,41,Chinatown,37.79121,-122.40798000000001,Serviced apartment,Entire home/apt,2,1,0,1,Real Bed,2,13,94.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,1
t,moderate,t,2,Castro/Upper Market,37.75756,-122.43123,House,Entire home/apt,7,1,3,2,Real Bed,30,29,97.0,10.0,9.0,10.0,10.0,10.0,9.0,325.0,1
t,strict_14_with_grace_period,f,1,Castro/Upper Market,37.75885,-122.44028999999999,Guest suite,Entire home/apt,4,1,1,2,Real Bed,2,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
f,strict_14_with_grace_period,f,12,Haight Ashbury,37.76511,-122.44575,Apartment,Entire home/apt,8,2,4,7,Real Bed,30,1,100.0,8.0,8.0,10.0,10.0,10.0,6.0,260.0,0
t,strict_14_with_grace_period,f,2,South of Market,37.77105,-122.40276000000001,Apartment,Entire home/apt,4,2,2,2,Real Bed,2,14,97.0,10.0,10.0,10.0,10.0,10.0,9.0,299.0,1
t,moderate,t,2,Mission,37.769009999999994,-122.42428000000001,Apartment,Private room,2,1,1,1,Real Bed,4,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,325.0,1
f,moderate,t,1,Castro/Upper Market,37.76936,-122.42825,House,Entire home/apt,2,1,2,2,Real Bed,2,14,98.0,10.0,10.0,10.0,10.0,10.0,9.0,189.0,1
f,flexible,t,7,Russian Hill,37.79957,-122.41183999999998,House,Shared room,1,2,1,1,Real Bed,30,1,100.0,10.0,8.0,6.0,10.0,10.0,10.0,80.0,0
f,moderate,t,8,Crocker Amazon,37.71255,-122.44312,House,Private room,3,1,1,2,Real Bed,30,4,95.0,10.0,10.0,8.0,9.0,10.0,9.0,90.0,1
f,flexible,t,23,Haight Ashbury,3.7762800000000003,-122.45024,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0,1
t,strict_14_with_grace_period,f,1,Haight Ashbury,37.76099,-122.44726000000001,House,Entire home/apt,6,2,3,3,Real Bed,2,15,97.0,10.0,10.0,9.0,9.0,10.0,9.0,905.0,1
f,strict_14_with_grace_period,t,1199,Western Addition,37.78588,-122.43494,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
f,strict_14_with_grace_period,t,1199,Western Addition,37.78549,-122.43466000000001,Apartment,Entire home/apt,4,2,2,2,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,1
f,flexible,t,1,Western Addition,37.78739,-122.44426000000001,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,387.0,1
t,moderate,f,1,South of Market,3.77739,-122.41253,Loft,Entire home/apt,2,1,1,1,Real Bed,3,31,99.0,10.0,10.0,10.0,10.0,9.0,9.0,299.0,1
f,strict_14_with_grace_period,f,1,Noe Valley,37.753479999999996,-122.42658,Townhouse,Entire home/apt,8,2,4,4,Real Bed,2,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,450.0,1
f,strict_14_with_grace_period,f,1,Western Addition,37.775240000000004,-122.42951000000001,Condominium,Entire home/apt,4,1,2,2,Real Bed,5,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,1
t,flexible,t,1,Western Addition,37.78934,-122.42815,Apartment,Entire home/apt,3,1,1,1,Real Bed,2,55,99.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,1
f,strict_14_with_grace_period,f,5,Bayview,37.72926,-122.38483000000001,House,Private room,1,1,1,1,Real Bed,1,60,99.0,10.0,10.0,10.0,10.0,9.0,10.0,39.0,1
t,flexible,f,1,Parkside,0.37744,-122.50541000000001,Guest suite,Entire home/apt,3,1,1,1,Real Bed,2,37,99.0,10.0,10.0,10.0,10.0,10.0,10.0,139.0,1
f,moderate,f,3,Mission,37.750690000000006,-122.41285,House,Entire home/apt,6,3,3,0,Real Bed,2,5,100.0,10.0,10.0,10.0,10.0,10.0,9.0,400.0,1
f,flexible,f,3,Mission,37.751490000000004,-122.41216000000001,House,Private room,2,1,1,1,Real Bed,1,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,1
f,flexible,f,3,Mission,37.750609999999995,-122.41218,House,Private room,1,1,1,1,Real Bed,1,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,1
f,flexible,t,1,Outer Sunset,37.75705,-122.49841,House,Entire home/apt,4,2,2,3,Real Bed,2,4,95.0,10.0,8.0,10.0,10.0,10.0,10.0,280.0,1
f,strict_14_with_grace_period,f,1,Outer Sunset,37.74923,-122.50686,House,Entire home/apt,6,2,3,3,Real Bed,2,3,93.0,10.0,10.0,10.0,10.0,9.0,9.0,280.0,1
t,strict_14_with_grace_period,f,1,Marina,37.80495,-122.43808,House,Entire home/apt,5,2,2,3,Real Bed,3,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,500.0,1
f,flexible,f,3,Lakeshore,37.73036,-122.48951000000001,House,Private room,2,1,1,1,Real Bed,1,35,93.0,10.0,9.0,10.0,10.0,9.0,9.0,70.0,1
t,moderate,f,852,Western Addition,37.77066,-122.42603000000001,Apartment,Entire home/apt,4,1,1,1,Real Bed,30,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,176.0,1
t,moderate,f,852,Western Addition,37.77091,-122.42541999999999,Apartment,Entire home/apt,4,1,1,1,Real Bed,30,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,171.0,1
f,flexible,t,23,Haight Ashbury,37.76443,-122.44893,Apartment,Entire home/apt,3,1,1,2,Real Bed,30,1,60.0,4.0,8.0,8.0,10.0,10.0,8.0,107.0,0
t,moderate,f,852,Nob Hill,37.79088,-122.40942,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,1
t,moderate,f,852,Nob Hill,37.791540000000005,-122.41134,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,172.0,1
t,strict_14_with_grace_period,f,3,Pacific Heights,37.79547,-122.42776,Condominium,Private room,2,1,1,1,Real Bed,1,11,100.0,10.0,10.0,10.0,10.0,10.0,9.0,350.0,1
f,flexible,t,4,Inner Richmond,37.78155,-122.47152,Apartment,Private room,4,1,1,2,Real Bed,1,73,87.0,9.0,8.0,9.0,9.0,9.0,9.0,80.0,0
f,flexible,t,1,Mission,37.75393,-122.40742,Condominium,Entire home/apt,6,1,2,6,Real Bed,30,1,98.0,10.0,10.0,10.0,10.0,10.0,10.0,189.0,1
t,strict_14_with_grace_period,t,3,Outer Sunset,37.74923,-122.47815,House,Shared room,1,1,1,1,Real Bed,2,44,97.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0,1
f,moderate,f,1,South of Market,37.77684,-122.40593,Loft,Entire home/apt,4,1,1,1,Real Bed,2,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,420.0,1
f,strict_14_with_grace_period,f,1,South of Market,37.778059999999996,-122.41541000000001,Apartment,Entire home/apt,3,1,1,1,Real Bed,3,3,93.0,10.0,10.0,10.0,10.0,9.0,9.0,400.0,1
f,strict_14_with_grace_period,f,64,Russian Hill,37.80205,-122.41861999999999,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,1,100.0,10.0,10.0,8.0,10.0,10.0,10.0,120.0,1
t,flexible,t,1,Western Addition,37.78655,-122.43412,House,Entire home/apt,4,1,2,2,Real Bed,30,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,265.0,1
