host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,cluster
f,strict_14_with_grace_period,t,4,South of Market,37.77604,-12.24082,Apartment,Entire home/apt,2,1,2,2,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,1
t,flexible,t,3,Haight Ashbury,37.77605,-12.24398,Apartment,Private room,1,1,1,1,Real Bed,2,6,97.0,10.0,10.0,10.0,10.0,10.0,9.0,145.0,1
t,strict_14_with_grace_period,f,3,Noe Valley,37.753679999999996,-12.24272,Condominium,Private room,3,1,1,3,Real Bed,1,14,97.0,10.0,10.0,10.0,10.0,10.0,9.0,145.0,1
f,flexible,t,439,South of Market,37.77557,-12.23898,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,281.0,1
f,flexible,t,2,Financial District,37.79647,-12.23974,Apartment,Entire home/apt,2,1,0,1,Real Bed,31,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,280.0,1
t,strict_14_with_grace_period,f,200,Downtown/Civic Center,37.789559999999994,-12.24117,Condominium,Entire home/apt,4,1,1,2,Real Bed,3,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,229.0,1
f,flexible,f,4,South of Market,37.77635,-12.24105,Loft,Private room,2,1,1,1,Real Bed,2,13,97.0,10.0,10.0,10.0,10.0,9.0,9.0,149.0,1
f,moderate,f,2,Mission,37.76429,-12.242189999999999,House,Private room,2,1,1,1,Real Bed,4,1,100.0,8.0,10.0,10.0,10.0,10.0,8.0,350.0,1
t,strict_14_with_grace_period,f,200,Downtown/Civic Center,37.78865,-12.24116,Condominium,Entire home/apt,4,1,1,2,Real Bed,3,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,229.0,1
f,flexible,f,3,Bayview,37.732929999999996,-12.23928,Condominium,Private room,2,1,1,1,Real Bed,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
t,moderate,f,852,Western Addition,37.77172,-12.24238,Apartment,Entire home/apt,4,2,2,2,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,1
f,flexible,t,2,Marina,3.78015,-12.24417,House,Private room,2,1,1,1,Real Bed,1,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,275.0,1
f,flexible,f,1,Pacific Heights,37.79125,-12.242469999999999,House,Private room,2,1,1,1,Real Bed,1,7,100.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0,1
f,strict_14_with_grace_period,t,5,Ocean View,37.72359,-12.24574,House,Private room,2,2,1,1,Real Bed,1,9,91.0,9.0,9.0,10.0,10.0,10.0,9.0,49.0,1
f,moderate,t,2,South of Market,37.77787,-12.241539999999999,Apartment,Entire home/apt,2,1,1,2,Real Bed,1,6,83.0,9.0,8.0,8.0,9.0,10.0,8.0,119.0,0
f,flexible,t,5,Marina,37.804809999999996,-12.244589999999999,Villa,Private room,2,1,1,1,Real Bed,1,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,1
f,moderate,t,5,Marina,37.804959999999994,-12.24439,Villa,Private room,2,1,1,1,Real Bed,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,280.0,1
t,flexible,f,2,Potrero Hill,37.76343,-12.23975,Guest suite,Entire home/apt,4,1,2,2,Real Bed,3,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,1
f,flexible,t,23,Noe Valley,37.75416,-12.24281,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,1
f,flexible,t,1,Mission,37.76722,-12.24216,Apartment,Entire home/apt,3,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,106.0,1
t,moderate,t,1,Pacific Heights,37.79582,-1.22433,Guest suite,Entire home/apt,6,2,3,3,Real Bed,1,19,100.0,10.0,10.0,10.0,10.0,10.0,9.0,600.0,1
f,flexible,t,2,Ocean View,37.71247,-12.24589,House,Private room,1,1,1,1,Real Bed,30,1,40.0,4.0,4.0,10.0,10.0,6.0,4.0,38.0,0
f,flexible,t,1,South of Market,37.786840000000005,-12.23925,Serviced apartment,Private room,1,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,320.0,1
f,flexible,t,3,Ocean View,37.71862,-12.24493,House,Private room,3,2,1,1,Real Bed,30,13,91.0,10.0,10.0,10.0,10.0,9.0,9.0,59.0,1
f,moderate,t,1,Marina,37.79862,-12.244539999999999,Condominium,Entire home/apt,4,2,2,2,Real Bed,31,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,450.0,1
t,moderate,f,3,Noe Valley,37.75056,-12.24431,Condominium,Private room,2,2,1,1,Real Bed,1,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,159.0,1
f,moderate,f,1,Mission,37.75913,-12.24189,Apartment,Private room,2,1,1,1,Real Bed,2,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,1
f,flexible,t,439,South of Market,37.777809999999995,-1.22403,Apartment,Entire home/apt,4,2,2,2,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,293.0,1
f,strict_14_with_grace_period,t,5,Nob Hill,37.790490000000005,-12.24131,Aparthotel,Private room,2,1,1,2,Real Bed,1,24,87.0,9.0,9.0,9.0,10.0,9.0,9.0,99.0,1
f,strict_14_with_grace_period,t,1,Nob Hill,37.790929999999996,-12.24136,Condominium,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,1
t,moderate,f,852,Downtown/Civic Center,37.78759,-1.22417,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,151.0,1
f,flexible,t,2,Potrero Hill,3.77523,-1.22402,House,Entire home/apt,8,1,2,1,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,650.0,1
f,flexible,t,4,Ocean View,37.724920000000004,-12.247119999999999,House,Private room,2,1,1,1,Real Bed,5,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,1
t,strict_14_with_grace_period,t,2,South of Market,37.77412,-12.23933,Apartment,Entire home/apt,3,1,1,2,Real Bed,2,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,1
t,moderate,t,6,Castro/Upper Market,37.75913,-12.24286,Guest suite,Entire home/apt,2,1,0,1,Real Bed,2,6,97.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0,1
f,strict_14_with_grace_period,f,2,Western Addition,37.77753,-12.24324,Apartment,Private room,1,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,53.0,1
f,strict_14_with_grace_period,f,64,Nob Hill,37.79571,-12.24113,Apartment,Entire home/apt,4,1,2,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0,1
f,strict_14_with_grace_period,f,14,Parkside,37.74292,-12.249089999999999,Guest suite,Entire home/apt,2,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,57.0,1
f,flexible,t,439,South of Market,37.77527,-12.239130000000001,Apartment,Entire home/apt,4,2,2,2,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,360.0,1
t,strict_14_with_grace_period,f,4,Mission,3.77486,-12.24094,Guest suite,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,1
f,strict_14_with_grace_period,t,1,Bernal Heights,37.739340000000006,-12.241610000000001,Guest suite,Entire home/apt,2,1,0,1,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,104.0,1
f,strict_14_with_grace_period,t,24,Financial District,37.78968,-12.24061,Boutique hotel,Private room,2,1,0,1,Real Bed,5,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,1
f,strict_14_with_grace_period,f,2,Western Addition,37.77561,-12.243139999999999,Apartment,Private room,1,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,44.0,1
t,strict,f,852,Mission,37.77093,-12.242410000000001,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,159.0,1
t,strict_14_with_grace_period,f,9,Inner Richmond,37.780879999999996,-12.24559,Condominium,Entire home/apt,4,1,3,3,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,149.0,1
f,strict_14_with_grace_period,t,165,Western Addition,37.77025,-12.24275,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,164.0,1
f,strict_14_with_grace_period,t,165,Western Addition,37.78447,-12.24354,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
f,strict_14_with_grace_period,t,165,South of Market,37.77731,-12.241480000000001,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,147.0,1
f,strict_14_with_grace_period,t,165,South of Market,37.778079999999996,-12.24146,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,147.0,1
f,strict_14_with_grace_period,t,165,South of Market,37.773759999999996,-1.2239200000000001,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,177.0,1
f,strict_14_with_grace_period,t,165,South of Market,37.77753,-12.24151,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,147.0,1
f,strict_14_with_grace_period,t,165,Western Addition,37.78593,-12.24364,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
f,strict_14_with_grace_period,t,165,Marina,37.79996,-12.242519999999999,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,164.0,1
f,strict_14_with_grace_period,t,165,South of Market,37.78687,-12.23916,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,177.0,1
f,strict_14_with_grace_period,t,165,South of Market,37.77637,-12.24156,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
f,strict_14_with_grace_period,t,165,Mission,37.76433,-12.24169,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,164.0,1
f,strict_14_with_grace_period,t,165,South of Market,37.77362,-12.23977,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
t,strict,f,852,Western Addition,37.78568,-12.244530000000001,Condominium,Entire home/apt,2,1,1,1,Real Bed,30,1,60.0,2.0,4.0,2.0,10.0,4.0,4.0,139.0,0
f,flexible,t,12,Excelsior,37.71709,-12.24323,Townhouse,Private room,2,3,1,1,Real Bed,1,9,100.0,10.0,10.0,10.0,10.0,9.0,10.0,80.0,1
t,strict_14_with_grace_period,f,2,Mission,37.75858,-12.24163,Apartment,Entire home/apt,2,1,1,1,Real Bed,7,3,80.0,9.0,9.0,8.0,7.0,9.0,8.0,105.0,0
f,flexible,f,5,Haight Ashbury,37.76782,-12.24489,House,Shared room,3,3,1,1,Real Bed,31,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,33.0,1
f,flexible,t,439,Western Addition,3.77864,-12.24365,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,196.0,1
f,flexible,t,439,South of Market,37.77333,-12.23915,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,262.0,1
f,flexible,t,439,Downtown/Civic Center,37.786609999999996,-12.24145,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,163.0,1
f,flexible,t,439,Noe Valley,37.746520000000004,-0.0012243,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,1
f,flexible,t,439,South of Market,37.78355,-12.23905,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,264.0,1
f,flexible,t,1,Western Addition,37.77768,-12.24233,Apartment,Private room,2,1,1,1,Real Bed,1,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0,1
f,flexible,t,36,Downtown/Civic Center,37.78727,-12.24164,Apartment,Private room,1,2,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0,1
t,strict,f,852,South of Market,3.7774199999999998,-12.24131,Apartment,Entire home/apt,2,1,0,0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,127.0,1
f,flexible,t,14,Outer Richmond,3.77828,-12.24877,House,Entire home/apt,4,1,2,4,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,180.0,1
t,flexible,f,13,Bayview,37.71965,-12.239460000000001,House,Private room,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,1
t,flexible,f,2,Inner Richmond,37.78396,-12.24625,Apartment,Entire home/apt,4,1,1,2,Real Bed,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
f,flexible,f,1,Western Addition,37.77624,-12.24233,House,Entire home/apt,4,2,1,2,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,163.0,1
f,strict_14_with_grace_period,t,7,Russian Hill,37.80044,-12.24116,Villa,Shared room,1,2,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,33.0,1
t,strict_14_with_grace_period,t,10,Western Addition,37.78829,-12.24308,Apartment,Entire home/apt,8,2,3,4,Real Bed,2,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,450.0,1
t,strict_14_with_grace_period,t,5,Bayview,37.73845,-12.23995,House,Private room,2,1,1,2,Real Bed,1,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,1
f,strict_14_with_grace_period,f,10,Outer Sunset,37.76482,-12.247760000000001,Apartment,Private room,1,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,48.0,1
t,moderate,t,35,Haight Ashbury,3.7768900000000003,-12.24488,Hostel,Private room,2,1,1,1,Real Bed,1,14,96.0,10.0,9.0,9.0,10.0,10.0,10.0,100.0,1
t,strict_14_with_grace_period,f,200,Downtown/Civic Center,37.788340000000005,-12.24135,Condominium,Entire home/apt,4,1,1,2,Real Bed,3,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,229.0,1
f,strict_14_with_grace_period,t,15,South of Market,37.78414,-12.239130000000001,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,1
t,strict_14_with_grace_period,f,10,Downtown/Civic Center,37.77959,-12.24215,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,245.0,1
f,flexible,t,55,Downtown/Civic Center,3.77861,-12.24103,Hostel,Shared room,1,1,1,1,Real Bed,32,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,27.0,1
f,strict_14_with_grace_period,f,2,Russian Hill,37.80489,-12.24214,Apartment,Entire home/apt,4,1,2,2,Real Bed,3,5,96.0,10.0,10.0,10.0,10.0,10.0,9.0,400.0,1
f,strict_14_with_grace_period,t,41,Downtown/Civic Center,37.78705,-12.24112,Serviced apartment,Entire home/apt,4,1,0,1,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,115.0,1
f,moderate,f,2,Castro/Upper Market,37.76039,-12.243269999999999,Condominium,Entire home/apt,2,1,2,2,Real Bed,5,2,90.0,9.0,9.0,9.0,9.0,9.0,7.0,350.0,0
f,strict_14_with_grace_period,f,1,Western Addition,37.778859999999995,-1.22433,Condominium,Entire home/apt,2,1,1,1,Real Bed,180,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,1
f,moderate,t,3,Outer Sunset,37.757259999999995,-12.24812,Guest suite,Entire home/apt,7,2,3,5,Real Bed,1,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,215.0,1
f,flexible,f,3,Western Addition,37.773559999999996,-1.22433,Apartment,Private room,2,1,1,1,Real Bed,2,14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,1
f,strict_14_with_grace_period,t,8,Mission,37.75101,-12.24066,House,Private room,3,1,1,2,Real Bed,1,5,76.0,8.0,8.0,10.0,9.0,9.0,8.0,69.0,0
f,strict_14_with_grace_period,t,8,Mission,37.75143,-12.24081,House,Private room,2,1,1,1,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,59.0,1
f,flexible,f,1,Pacific Heights,37.78777,-12.24457,Apartment,Private room,1,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,57.0,1
f,flexible,t,3,Haight Ashbury,37.77418,-12.24435,Apartment,Private room,2,1,1,1,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,1
f,strict_14_with_grace_period,f,64,Nob Hill,37.79056,-12.24094,Apartment,Entire home/apt,3,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,136.0,1
f,strict_14_with_grace_period,t,1,South of Market,37.782059999999994,-12.24041,Loft,Entire home/apt,15,1,1,1,Couch,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,900.0,1
t,moderate,f,4,Visitacion Valley,37.72201,-12.24042,House,Entire home/apt,7,2,3,4,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,325.0,1
f,flexible,t,10,Downtown/Civic Center,37.77782,-1.22419,Apartment,Private room,1,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,71.0,1
f,flexible,t,1,Outer Mission,37.71567,-12.244819999999999,House,Private room,3,1,2,2,Real Bed,1,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0,1
f,moderate,t,1,Bayview,3.7731199999999996,-12.23911,House,Private room,2,1,1,1,Real Bed,1,10,94.0,10.0,10.0,10.0,10.0,10.0,9.0,61.0,1
f,flexible,f,3,Mission,37.75215,-12.24061,Apartment,Private room,2,1,1,1,Real Bed,1,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0,1
t,moderate,f,2,Western Addition,37.78435,-12.24428,Apartment,Entire home/apt,4,1,2,2,Real Bed,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,278.0,1
f,flexible,t,439,Downtown/Civic Center,37.78823,-12.24173,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,219.0,1
f,strict_14_with_grace_period,f,3,Excelsior,37.729729999999996,-12.24262,Apartment,Private room,2,1,1,1,Real Bed,7,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,1
f,super_strict_30,t,18,North Beach,37.80509,-12.24076,Apartment,Entire home/apt,4,2,2,3,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,339.0,1
f,flexible,f,3,Mission,37.75209,-12.24049,Apartment,Private room,2,1,1,1,Real Bed,1,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0,1
f,strict_14_with_grace_period,t,1,Western Addition,3.7784400000000002,-12.24429,House,Entire home/apt,5,1,2,3,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,165.0,1
f,flexible,t,1,Nob Hill,37.79189,-12.241539999999999,Apartment,Entire home/apt,2,1,2,3,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,375.0,1
f,flexible,f,2,South of Market,37.778859999999995,-12.24032,Condominium,Private room,2,1,1,1,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,500.0,1
f,moderate,f,1,Inner Richmond,37.77527,-12.246960000000001,Guest suite,Entire home/apt,2,1,1,1,Real Bed,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,1
f,strict_14_with_grace_period,f,3,South of Market,37.77174,-12.242180000000001,Condominium,Private room,1,2,1,1,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0,1
f,moderate,f,3,Excelsior,37.73134,-12.24258,House,Private room,2,1,1,1,Real Bed,1,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,1
f,flexible,f,1,Western Addition,37.772240000000004,-12.24286,Condominium,Private room,2,1,1,1,Real Bed,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0,1
t,strict,f,852,Mission,37.75692,-12.24083,Condominium,Entire home/apt,4,1,2,2,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,217.0,1
f,strict_14_with_grace_period,t,1,Seacliff,37.78883,-12.24864,House,Entire home/apt,10,3,1,4,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,650.0,1
t,strict,f,852,Inner Richmond,37.78306,-12.247580000000001,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,132.0,1
t,flexible,f,5,Excelsior,3.7725400000000002,-12.24088,House,Private room,6,1,1,3,Real Bed,4,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,107.0,1
f,flexible,t,439,South of Market,37.77813,-12.24125,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,229.0,1
t,moderate,f,41,South of Market,37.788579999999996,-12.23902,Condominium,Entire home/apt,2,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,138.0,1
f,flexible,t,1,Crocker Amazon,37.70872,-12.24403,House,Private room,1,1,1,1,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,1
f,strict_14_with_grace_period,f,3,Haight Ashbury,37.76077,-12.244819999999999,House,Private room,2,1,1,1,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,185.0,1
f,moderate,f,2,Castro/Upper Market,37.75958,-12.24313,Condominium,Private room,2,1,1,1,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,189.0,1
f,strict_14_with_grace_period,f,67,Downtown/Civic Center,37.78866,-12.24109,Hotel,Private room,4,1,0,2,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0,1
f,flexible,t,2,Western Addition,37.781490000000005,-1.22431,House,Private room,2,1,1,1,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,105.0,1
f,strict_14_with_grace_period,t,165,Western Addition,3.7778699999999996,-12.24325,Boutique hotel,Private room,4,1,1,2,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,237.0,1
f,strict_14_with_grace_period,t,165,Western Addition,37.77657,-12.24325,Boutique hotel,Private room,2,1,1,1,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,204.0,1
f,flexible,t,8,Downtown/Civic Center,37.788090000000004,-12.24152,Apartment,Private room,1,2,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0,1
f,flexible,t,4,West of Twin Peaks,37.741009999999996,-12.24647,Guest suite,Private room,2,1,1,1,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0,1
f,flexible,t,1,Financial District,37.79043,-12.24024,Condominium,Private room,2,1,1,1,Real Bed,1,1,98.0,10.0,10.0,10.0,10.0,10.0,10.0,193.0,1
f,strict_14_with_grace_period,f,1,Western Addition,37.77061,-12.24312,Apartment,Private room,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,76.0,1
f,strict_14_with_grace_period,t,1,Outer Richmond,37.77859,-12.249239999999999,Apartment,Private room,8,2,3,4,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,1
t,flexible,f,1,Inner Sunset,37.76416,-12.24592,Guest suite,Private room,2,1,1,1,Real Bed,3,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0,1
f,strict_14_with_grace_period,t,6,Ocean View,37.72059,-12.24499,House,Private room,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,46.0,1
f,moderate,f,4,Marina,37.80359,-12.24442,House,Entire home/apt,10,3,4,6,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0,1
f,flexible,f,5,Western Addition,37.78008,-12.24417,House,Entire home/apt,3,1,3,3,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,207.0,1
f,flexible,t,18,Noe Valley,37.74884,-12.24283,House,Entire home/apt,3,1,1,2,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,163.0,1
t,flexible,t,10,Western Addition,37.78855,-12.24311,Apartment,Entire home/apt,4,1,1,1,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,249.0,1
